city,date,transportation_type,flow
Belfast,2022-02-06,walking,120.41
Belfast,2022-02-06,transit,120.79
Belfast,2022-02-07,driving,143.65
Belfast,2022-02-07,walking,142.1
Belfast,2022-02-07,transit,139.37
Belfast,2022-02-08,driving,147.55
Belfast,2022-02-08,walking,152.64
Belfast,2022-02-08,transit,131.42
Belfast,2022-02-09,driving,154.33
Belfast,2022-02-09,walking,155.3
Belfast,2022-02-09,transit,138.03
Belfast,2022-02-10,driving,155.62
Belfast,2022-02-10,walking,153.6
Belfast,2022-02-10,transit,138.1
Belfast,2022-02-11,driving,181.62
Belfast,2022-02-11,walking,204.04
Belfast,2022-02-11,transit,139.37
Belfast,2022-02-12,driving,175.46
Belfast,2022-02-12,walking,252.34
Belfast,2022-02-12,transit,147.13
Belfast,2022-02-13,driving,133.42
Belfast,2022-02-13,walking,152.41
Belfast,2022-02-13,transit,142.71
Belfast,2022-02-14,driving,167.2
Belfast,2022-02-14,walking,205.74
Belfast,2022-02-14,transit,151.6
Belfast,2022-02-15,driving,161.51
Belfast,2022-02-15,walking,186.81
Belfast,2022-02-15,transit,161.76
Belfast,2022-02-16,driving,163.53
Belfast,2022-02-16,walking,177.23
Belfast,2022-02-16,transit,150.13
Belfast,2022-02-17,driving,165.07
Belfast,2022-02-17,walking,203.75
Belfast,2022-02-17,transit,154.28
Belfast,2022-02-18,driving,169.62
Belfast,2022-02-18,walking,188.65
Belfast,2022-02-18,transit,155.82
Belfast,2022-02-19,driving,172.09
Belfast,2022-02-19,walking,231.89
Belfast,2022-02-19,transit,148.46
Belfast,2022-02-20,driving,121.85
Belfast,2022-02-20,walking,122.65
Belfast,2022-02-20,transit,129.08
Belfast,2022-02-21,driving,147.23
Belfast,2022-02-21,walking,162.73
Belfast,2022-02-21,transit,153.07
Belfast,2022-02-22,driving,157.31
Belfast,2022-02-22,walking,170.14
Belfast,2022-02-22,transit,155.21
Belfast,2022-02-23,driving,160.74
Belfast,2022-02-23,walking,174.49
Belfast,2022-02-23,transit,150.47
Belfast,2022-02-24,driving,158.67
Belfast,2022-02-24,walking,168.05
Belfast,2022-02-24,transit,152.07
Belfast,2022-02-25,driving,195.25
Belfast,2022-02-25,walking,233.59
Belfast,2022-02-25,transit,158.82
Belfast,2022-02-26,driving,192.66
Belfast,2022-02-26,walking,262.29
Belfast,2022-02-26,transit,150.94
Belfast,2022-02-27,driving,130.38
Belfast,2022-02-27,walking,138.83
Belfast,2022-02-27,transit,120.52
Belfast,2022-02-28,driving,150.01
Belfast,2022-02-28,walking,162.17
Belfast,2022-02-28,transit,153.01
Belfast,2022-03-01,driving,161
Belfast,2022-03-01,walking,168.27
Belfast,2022-03-01,transit,137.7
Belfast,2022-03-02,driving,166.05
Belfast,2022-03-02,walking,165.28
Belfast,2022-03-02,transit,154.68
Belfast,2022-03-03,driving,165.19
Belfast,2022-03-03,walking,180.5
Belfast,2022-03-03,transit,154.34
Belfast,2022-03-04,driving,191.45
Belfast,2022-03-04,walking,224.3
Belfast,2022-03-04,transit,165.57
Belfast,2022-03-05,driving,190.89
Belfast,2022-03-05,walking,262.8
Belfast,2022-03-05,transit,138.24
Belfast,2022-03-06,driving,138.08
Belfast,2022-03-06,walking,146.52
Belfast,2022-03-06,transit,130.88
Belfast,2022-03-07,driving,147.43
Belfast,2022-03-07,walking,159.05
Belfast,2022-03-07,transit,149.33
Belfast,2022-03-08,driving,156.82
Belfast,2022-03-08,walking,165
Belfast,2022-03-08,transit,154.21
Belfast,2022-03-09,driving,161.25
Belfast,2022-03-09,walking,160.45
Belfast,2022-03-09,transit,146.59
Belfast,2022-03-10,driving,168.11
Belfast,2022-03-10,walking,188.79
Belfast,2022-03-10,transit,162.37
Belfast,2022-03-11,driving,194.12
Belfast,2022-03-11,walking,218.38
Belfast,2022-03-11,transit,170.45
Belfast,2022-03-12,driving,193.85
Belfast,2022-03-12,walking,267.36
Belfast,2022-03-12,transit,184.56
Belfast,2022-03-13,driving,129.95
Belfast,2022-03-13,walking,146.44
Belfast,2022-03-13,transit,139.97
Belfast,2022-03-14,driving,149.2
Belfast,2022-03-14,walking,165.77
Belfast,2022-03-14,transit,154.61
Belfast,2022-03-15,driving,157.89
Belfast,2022-03-15,walking,175.95
Belfast,2022-03-15,transit,160.23
Belfast,2022-03-16,driving,181
Belfast,2022-03-16,walking,226.96
Belfast,2022-03-16,transit,180.21
Belfast,2022-03-17,driving,180.82
Belfast,2022-03-17,walking,349.83
Belfast,2022-03-17,transit,182.82
Belfast,2022-03-18,driving,203.29
Belfast,2022-03-18,walking,291.61
Belfast,2022-03-18,transit,215.78
Belfast,2022-03-19,driving,179.16
Belfast,2022-03-19,walking,266.54
Belfast,2022-03-19,transit,192.11
Belfast,2022-03-20,driving,136.83
Belfast,2022-03-20,walking,144.41
Belfast,2022-03-20,transit,152.94
Belfast,2022-03-21,driving,NA
Belfast,2022-03-21,walking,NA
Belfast,2022-03-21,transit,NA
Belfast,2022-03-22,driving,153.46
Belfast,2022-03-22,walking,174.27
Belfast,2022-03-22,transit,159.69
Belfast,2022-03-23,driving,165.34
Belfast,2022-03-23,walking,195.56
Belfast,2022-03-23,transit,158.29
Belfast,2022-03-24,driving,165.76
Belfast,2022-03-24,walking,198.85
Belfast,2022-03-24,transit,162.43
Belfast,2022-03-25,driving,191.58
Belfast,2022-03-25,walking,237.49
Belfast,2022-03-25,transit,189.1
Belfast,2022-03-26,driving,193.23
Belfast,2022-03-26,walking,272.19
Belfast,2022-03-26,transit,172.59
Belfast,2022-03-27,driving,141.27
Belfast,2022-03-27,walking,147.77
Belfast,2022-03-27,transit,144.12
Belfast,2022-03-28,driving,157.02
Belfast,2022-03-28,walking,177.45
Belfast,2022-03-28,transit,165.24
Belfast,2022-03-29,driving,184.2
Belfast,2022-03-29,walking,223.67
Belfast,2022-03-29,transit,192.25
Belfast,2022-03-30,driving,165.42
Belfast,2022-03-30,walking,174.52
Belfast,2022-03-30,transit,162.7
Belfast,2022-03-31,driving,174.38
Belfast,2022-03-31,walking,186.2
Belfast,2022-03-31,transit,179.55
Belfast,2022-04-01,driving,194.98
Belfast,2022-04-01,walking,233.21
Belfast,2022-04-01,transit,168.18
Belfast,2022-04-02,driving,186.21
Belfast,2022-04-02,walking,252.05
Belfast,2022-04-02,transit,164.44
Belfast,2022-04-03,driving,144
Belfast,2022-04-03,walking,160.03
Belfast,2022-04-03,transit,164.64
Belfast,2022-04-04,driving,161.87
Belfast,2022-04-04,walking,186.21
Belfast,2022-04-04,transit,187.5
Belfast,2022-04-05,driving,165.01
Belfast,2022-04-05,walking,183.24
Belfast,2022-04-05,transit,184.96
Belfast,2022-04-06,driving,172.09
Belfast,2022-04-06,walking,188.68
Belfast,2022-04-06,transit,190.71
Belfast,2022-04-07,driving,172.14
Belfast,2022-04-07,walking,197.73
Belfast,2022-04-07,transit,185.7
Belfast,2022-04-08,driving,193.98
Belfast,2022-04-08,walking,244.22
Belfast,2022-04-08,transit,194.39
Belfast,2022-04-09,driving,193.81
Belfast,2022-04-09,walking,307.1
Belfast,2022-04-09,transit,193.85
Belfast,2022-04-10,driving,150.56
Belfast,2022-04-10,walking,195.53
Belfast,2022-04-10,transit,159.69
Belfast,2022-04-11,driving,170.56
Belfast,2022-04-11,walking,229.98
Belfast,2022-04-11,transit,203.94
Belfast,2022-04-12,driving,182.96
Belfast,2022-04-12,walking,226.6
Belfast,2022-04-12,transit,188.9
Birmingham,2020-01-13,driving,100
Birmingham,2020-01-13,walking,100
Birmingham,2020-01-13,transit,100
Birmingham,2020-01-14,driving,104.03
Birmingham,2020-01-14,walking,108.45
Birmingham,2020-01-14,transit,102.32
Birmingham,2020-01-15,driving,102.98
Birmingham,2020-01-15,walking,116.34
Birmingham,2020-01-15,transit,103.58
Birmingham,2020-01-16,driving,103.8
Birmingham,2020-01-16,walking,111.06
Birmingham,2020-01-16,transit,100.84
Birmingham,2020-01-17,driving,105.29
Birmingham,2020-01-17,walking,124.85
Birmingham,2020-01-17,transit,97.53
Birmingham,2020-01-18,driving,102.57
Birmingham,2020-01-18,walking,161.21
Birmingham,2020-01-18,transit,87.24
Birmingham,2020-01-19,driving,85.85
Birmingham,2020-01-19,walking,98.32
Birmingham,2020-01-19,transit,83.08
Birmingham,2020-01-20,driving,104.19
Birmingham,2020-01-20,walking,112.92
Birmingham,2020-01-20,transit,102.35
Birmingham,2020-01-21,driving,107.52
Birmingham,2020-01-21,walking,121.15
Birmingham,2020-01-21,transit,103.16
Birmingham,2020-01-22,driving,106.28
Birmingham,2020-01-22,walking,126.35
Birmingham,2020-01-22,transit,106.99
Birmingham,2020-01-23,driving,107.32
Birmingham,2020-01-23,walking,123.56
Birmingham,2020-01-23,transit,100.85
Birmingham,2020-01-24,driving,109.67
Birmingham,2020-01-24,walking,145.85
Birmingham,2020-01-24,transit,99.86
Birmingham,2020-01-25,driving,106.49
Birmingham,2020-01-25,walking,192.1
Birmingham,2020-01-25,transit,90.47
Birmingham,2020-01-26,driving,87.77
Birmingham,2020-01-26,walking,94.15
Birmingham,2020-01-26,transit,83.71
Birmingham,2020-01-27,driving,99.69
Birmingham,2020-01-27,walking,109.59
Birmingham,2020-01-27,transit,103.48
Birmingham,2020-01-28,driving,108.12
Birmingham,2020-01-28,walking,125.46
Birmingham,2020-01-28,transit,106.51
Birmingham,2020-01-29,driving,108.75
Birmingham,2020-01-29,walking,145.09
Birmingham,2020-01-29,transit,105.37
Birmingham,2020-01-30,driving,102.93
Birmingham,2020-01-30,walking,121.28
Birmingham,2020-01-30,transit,103.24
Birmingham,2020-01-31,driving,110.65
Birmingham,2020-01-31,walking,141.72
Birmingham,2020-01-31,transit,98.45
Birmingham,2020-02-01,driving,106.63
Birmingham,2020-02-01,walking,182.14
Birmingham,2020-02-01,transit,88.86
Birmingham,2020-02-02,driving,89.76
Birmingham,2020-02-02,walking,102.12
Birmingham,2020-02-02,transit,82.38
Birmingham,2020-02-03,driving,99.36
Birmingham,2020-02-03,walking,110.14
Birmingham,2020-02-03,transit,101.36
Birmingham,2020-02-04,driving,105.25
Birmingham,2020-02-04,walking,121.02
Birmingham,2020-02-04,transit,105.08
Birmingham,2020-02-05,driving,104.19
Birmingham,2020-02-05,walking,126.68
Birmingham,2020-02-05,transit,108.81
Birmingham,2020-02-06,driving,107.74
Birmingham,2020-02-06,walking,125.22
Birmingham,2020-02-06,transit,102.72
Birmingham,2020-02-07,driving,114.86
Birmingham,2020-02-07,walking,134.08
Birmingham,2020-02-07,transit,103.46
Birmingham,2020-02-08,driving,104.45
Birmingham,2020-02-08,walking,166.45
Birmingham,2020-02-08,transit,89.19
Birmingham,2020-02-09,driving,84.46
Birmingham,2020-02-09,walking,76.23
Birmingham,2020-02-09,transit,80.68
Birmingham,2020-02-10,driving,103.17
Birmingham,2020-02-10,walking,102.4
Birmingham,2020-02-10,transit,101.47
Birmingham,2020-02-11,driving,108.72
Birmingham,2020-02-11,walking,117.76
Birmingham,2020-02-11,transit,105.77
Birmingham,2020-02-12,driving,106.75
Birmingham,2020-02-12,walking,123.76
Birmingham,2020-02-12,transit,107.16
Birmingham,2020-02-13,driving,106.71
Birmingham,2020-02-13,walking,119.11
Birmingham,2020-02-13,transit,103.45
Birmingham,2020-02-14,driving,118.65
Birmingham,2020-02-14,walking,165.71
Birmingham,2020-02-14,transit,104.24
Birmingham,2020-02-15,driving,103.96
Birmingham,2020-02-15,walking,160.79
Birmingham,2020-02-15,transit,88.53
Birmingham,2020-02-16,driving,95.88
Birmingham,2020-02-16,walking,96.98
Birmingham,2020-02-16,transit,86.75
Birmingham,2020-02-17,driving,112.14
Birmingham,2020-02-17,walking,122.71
Birmingham,2020-02-17,transit,106.79
Birmingham,2020-02-18,driving,113.38
Birmingham,2020-02-18,walking,123.58
Birmingham,2020-02-18,transit,110.96
Birmingham,2020-02-19,driving,117.4
Birmingham,2020-02-19,walking,132.16
Birmingham,2020-02-19,transit,110.95
Birmingham,2020-02-20,driving,120.3
Birmingham,2020-02-20,walking,137.18
Birmingham,2020-02-20,transit,107.66
Birmingham,2020-02-21,driving,120.5
Birmingham,2020-02-21,walking,146.27
Birmingham,2020-02-21,transit,104.25
Birmingham,2020-02-22,driving,107.54
Birmingham,2020-02-22,walking,173.57
Birmingham,2020-02-22,transit,90.49
Birmingham,2020-02-23,driving,101.81
Birmingham,2020-02-23,walking,95.43
Birmingham,2020-02-23,transit,84.76
Birmingham,2020-02-24,driving,104.81
Birmingham,2020-02-24,walking,108.78
Birmingham,2020-02-24,transit,105.75
Birmingham,2020-02-25,driving,117.91
Birmingham,2020-02-25,walking,146.28
Birmingham,2020-02-25,transit,111.82
Birmingham,2020-02-26,driving,109.54
Birmingham,2020-02-26,walking,122.19
Birmingham,2020-02-26,transit,108.14
Birmingham,2020-02-27,driving,106.67
Birmingham,2020-02-27,walking,120.62
Birmingham,2020-02-27,transit,106.13
Birmingham,2020-02-28,driving,122.35
Birmingham,2020-02-28,walking,140.97
Birmingham,2020-02-28,transit,112.85
Birmingham,2020-02-29,driving,110.72
Birmingham,2020-02-29,walking,189.7
Birmingham,2020-02-29,transit,94
Birmingham,2020-03-01,driving,90.96
Birmingham,2020-03-01,walking,104.45
Birmingham,2020-03-01,transit,88.61
Birmingham,2020-03-02,driving,103.13
Birmingham,2020-03-02,walking,115.09
Birmingham,2020-03-02,transit,109.78
Birmingham,2020-03-03,driving,111.88
Birmingham,2020-03-03,walking,122.58
Birmingham,2020-03-03,transit,115.28
Birmingham,2020-03-04,driving,109.46
Birmingham,2020-03-04,walking,123.15
Birmingham,2020-03-04,transit,110.29
Birmingham,2020-03-05,driving,109.59
Birmingham,2020-03-05,walking,116.28
Birmingham,2020-03-05,transit,105.52
Birmingham,2020-03-06,driving,114.06
Birmingham,2020-03-06,walking,142.53
Birmingham,2020-03-06,transit,107.38
Birmingham,2020-03-07,driving,110.9
Birmingham,2020-03-07,walking,195.42
Birmingham,2020-03-07,transit,95.28
Birmingham,2020-03-08,driving,90.8
Birmingham,2020-03-08,walking,93.04
Birmingham,2020-03-08,transit,83.67
Birmingham,2020-03-09,driving,100.83
Birmingham,2020-03-09,walking,101.25
Birmingham,2020-03-09,transit,104.3
Birmingham,2020-03-10,driving,104.42
Birmingham,2020-03-10,walking,113.56
Birmingham,2020-03-10,transit,104.25
Birmingham,2020-03-11,driving,103.38
Birmingham,2020-03-11,walking,115.78
Birmingham,2020-03-11,transit,103.65
Birmingham,2020-03-12,driving,95.73
Birmingham,2020-03-12,walking,105.2
Birmingham,2020-03-12,transit,96.03
Birmingham,2020-03-13,driving,96.96
Birmingham,2020-03-13,walking,115.74
Birmingham,2020-03-13,transit,88.18
Birmingham,2020-03-14,driving,87.48
Birmingham,2020-03-14,walking,134.46
Birmingham,2020-03-14,transit,73.05
Birmingham,2020-03-15,driving,70.84
Birmingham,2020-03-15,walking,71.09
Birmingham,2020-03-15,transit,64.75
Birmingham,2020-03-16,driving,77.77
Birmingham,2020-03-16,walking,76.29
Birmingham,2020-03-16,transit,77.11
Birmingham,2020-03-17,driving,69.62
Birmingham,2020-03-17,walking,64.74
Birmingham,2020-03-17,transit,63.43
Birmingham,2020-03-18,driving,67.46
Birmingham,2020-03-18,walking,56.64
Birmingham,2020-03-18,transit,57.82
Birmingham,2020-03-19,driving,66.72
Birmingham,2020-03-19,walking,56.6
Birmingham,2020-03-19,transit,51.91
Birmingham,2020-03-20,driving,66.42
Birmingham,2020-03-20,walking,61.59
Birmingham,2020-03-20,transit,50.73
Birmingham,2020-03-21,driving,53.56
Birmingham,2020-03-21,walking,51.43
Birmingham,2020-03-21,transit,39.31
Birmingham,2020-03-22,driving,43.29
Birmingham,2020-03-22,walking,41.64
Birmingham,2020-03-22,transit,35.23
Birmingham,2020-03-23,driving,52.48
Birmingham,2020-03-23,walking,49.72
Birmingham,2020-03-23,transit,36.28
Birmingham,2020-03-24,driving,38.79
Birmingham,2020-03-24,walking,41.06
Birmingham,2020-03-24,transit,28.4
Birmingham,2020-03-25,driving,36.3
Birmingham,2020-03-25,walking,43.45
Birmingham,2020-03-25,transit,24.84
Birmingham,2020-03-26,driving,35.55
Birmingham,2020-03-26,walking,41.43
Birmingham,2020-03-26,transit,22.83
Birmingham,2020-03-27,driving,37.77
Birmingham,2020-03-27,walking,43.41
Birmingham,2020-03-27,transit,23.04
Birmingham,2020-03-28,driving,30.54
Birmingham,2020-03-28,walking,38.53
Birmingham,2020-03-28,transit,20.84
Birmingham,2020-03-29,driving,25
Birmingham,2020-03-29,walking,32.1
Birmingham,2020-03-29,transit,20.01
Birmingham,2020-03-30,driving,33.52
Birmingham,2020-03-30,walking,36.17
Birmingham,2020-03-30,transit,24.44
Birmingham,2020-03-31,driving,35.18
Birmingham,2020-03-31,walking,41.87
Birmingham,2020-03-31,transit,22.51
Birmingham,2020-04-01,driving,34.77
Birmingham,2020-04-01,walking,40.31
Birmingham,2020-04-01,transit,22.02
Birmingham,2020-04-02,driving,34.51
Birmingham,2020-04-02,walking,41.39
Birmingham,2020-04-02,transit,20.4
Birmingham,2020-04-03,driving,38.16
Birmingham,2020-04-03,walking,46.43
Birmingham,2020-04-03,transit,21.48
Birmingham,2020-04-04,driving,32.58
Birmingham,2020-04-04,walking,41.63
Birmingham,2020-04-04,transit,19.26
Birmingham,2020-04-05,driving,27.28
Birmingham,2020-04-05,walking,35.9
Birmingham,2020-04-05,transit,19.02
Birmingham,2020-04-06,driving,35.75
Birmingham,2020-04-06,walking,40.55
Birmingham,2020-04-06,transit,19.89
Birmingham,2020-04-07,driving,36.9
Birmingham,2020-04-07,walking,44.76
Birmingham,2020-04-07,transit,20.84
Birmingham,2020-04-08,driving,37.67
Birmingham,2020-04-08,walking,46.04
Birmingham,2020-04-08,transit,20.39
Birmingham,2020-04-09,driving,38.58
Birmingham,2020-04-09,walking,45.82
Birmingham,2020-04-09,transit,19.05
Birmingham,2020-04-10,driving,36.16
Birmingham,2020-04-10,walking,47.27
Birmingham,2020-04-10,transit,18.44
Birmingham,2020-04-11,driving,33.41
Birmingham,2020-04-11,walking,45.94
Birmingham,2020-04-11,transit,16.51
Birmingham,2020-04-12,driving,25.42
Birmingham,2020-04-12,walking,35.68
Birmingham,2020-04-12,transit,17.52
Birmingham,2020-04-13,driving,31.77
Birmingham,2020-04-13,walking,38.97
Birmingham,2020-04-13,transit,20.43
Birmingham,2020-04-14,driving,40.26
Birmingham,2020-04-14,walking,48.97
Birmingham,2020-04-14,transit,22.7
Birmingham,2020-04-15,driving,41.55
Birmingham,2020-04-15,walking,51.74
Birmingham,2020-04-15,transit,22.27
Birmingham,2020-04-16,driving,41.24
Birmingham,2020-04-16,walking,50.57
Birmingham,2020-04-16,transit,21.54
Birmingham,2020-04-17,driving,43.27
Birmingham,2020-04-17,walking,48.04
Birmingham,2020-04-17,transit,20.22
Birmingham,2020-04-18,driving,35.88
Birmingham,2020-04-18,walking,40.2
Birmingham,2020-04-18,transit,17.89
Birmingham,2020-04-19,driving,32.27
Birmingham,2020-04-19,walking,42.19
Birmingham,2020-04-19,transit,18.17
Birmingham,2020-04-20,driving,41.37
Birmingham,2020-04-20,walking,49.6
Birmingham,2020-04-20,transit,21.82
Birmingham,2020-04-21,driving,42.09
Birmingham,2020-04-21,walking,49.81
Birmingham,2020-04-21,transit,22.21
Birmingham,2020-04-22,driving,43.7
Birmingham,2020-04-22,walking,51.32
Birmingham,2020-04-22,transit,21.67
Birmingham,2020-04-23,driving,43.2
Birmingham,2020-04-23,walking,50.02
Birmingham,2020-04-23,transit,20.81
Birmingham,2020-04-24,driving,47.05
Birmingham,2020-04-24,walking,55.76
Birmingham,2020-04-24,transit,19.56
Birmingham,2020-04-25,driving,39.94
Birmingham,2020-04-25,walking,51.58
Birmingham,2020-04-25,transit,19.24
Birmingham,2020-04-26,driving,34.31
Birmingham,2020-04-26,walking,40.84
Birmingham,2020-04-26,transit,18.68
Birmingham,2020-04-27,driving,42.79
Birmingham,2020-04-27,walking,44.92
Birmingham,2020-04-27,transit,22.85
Birmingham,2020-04-28,driving,42.55
Birmingham,2020-04-28,walking,37.74
Birmingham,2020-04-28,transit,21.24
Birmingham,2020-04-29,driving,43.8
Birmingham,2020-04-29,walking,40.61
Birmingham,2020-04-29,transit,21.22
Birmingham,2020-04-30,driving,44.47
Birmingham,2020-04-30,walking,41.28
Birmingham,2020-04-30,transit,20.44
Birmingham,2020-05-01,driving,49.41
Birmingham,2020-05-01,walking,48.17
Birmingham,2020-05-01,transit,21.09
Birmingham,2020-05-02,driving,43.72
Birmingham,2020-05-02,walking,52.44
Birmingham,2020-05-02,transit,21.33
Birmingham,2020-05-03,driving,36.67
Birmingham,2020-05-03,walking,39.98
Birmingham,2020-05-03,transit,20.6
Birmingham,2020-05-04,driving,46.02
Birmingham,2020-05-04,walking,47.3
Birmingham,2020-05-04,transit,24.91
Birmingham,2020-05-05,driving,48.27
Birmingham,2020-05-05,walking,51.26
Birmingham,2020-05-05,transit,22.64
Birmingham,2020-05-06,driving,49.89
Birmingham,2020-05-06,walking,54.8
Birmingham,2020-05-06,transit,23.92
Birmingham,2020-05-07,driving,50.25
Birmingham,2020-05-07,walking,54.18
Birmingham,2020-05-07,transit,25.23
Birmingham,2020-05-08,driving,45.44
Birmingham,2020-05-08,walking,53.79
Birmingham,2020-05-08,transit,24.34
Birmingham,2020-05-09,driving,45.14
Birmingham,2020-05-09,walking,56.13
Birmingham,2020-05-09,transit,21.92
Birmingham,2020-05-10,driving,38.4
Birmingham,2020-05-10,walking,38.7
Birmingham,2020-05-10,transit,21.32
Birmingham,2020-05-11,driving,NA
Birmingham,2020-05-11,walking,NA
Birmingham,2020-05-11,transit,NA
Birmingham,2020-05-12,driving,NA
Birmingham,2020-05-12,walking,NA
Birmingham,2020-05-12,transit,NA
Birmingham,2020-05-13,driving,55.39
Birmingham,2020-05-13,walking,56.04
Birmingham,2020-05-13,transit,26.55
Birmingham,2020-05-14,driving,57.79
Birmingham,2020-05-14,walking,62.41
Birmingham,2020-05-14,transit,27.04
Birmingham,2020-05-15,driving,62.17
Birmingham,2020-05-15,walking,64.17
